x,y,z
0.02203,0.065182,0.054153
0.022619,0.063503,0.038541
0.023007,0.047322,0.0424
0.023151,0.047626,0.099102
0.022524,0.050633,0.0051969
0.025349,0.024008,0.095571
0.021744,0.015803,0.019882
0.027112,0.05206,0.099508
0.017971,0.060325,0.011248
0.020408,0.046892,0.011107
0.022738,0.039793,-0.0025323
0.023804,0.064544,0.058549
0.025535,0.01453,0.12239
0.023129,0.0017256,0.076684
0.025149,0.028893,0.11381
0.02583,0.007749,0.1219
0.024848,0.055579,0.031848
0.025734,0.028153,0.11551
0.021822,0.017007,0.015649
0.02333,0.056178,0.053
0.022368,0.038215,0.061568
0.0246,0.060477,0.087051
0.020439,0.053272,0.0012496
0.021757,0.052631,0.029533
0.025929,0.024875,0.11873
0.021627,0.047472,0.012934
0.025007,0.0073008,0.085733
0.025308,0.00032566,0.10822
0.023133,0.00044581,0.0272
0.026273,0.059409,0.047365
0.021303,0.025777,0.0051628
0.027881,0.00073072,0.086345
0.023497,0.043239,0.028911
0.02686,0.0032672,0.1198
0.01997,0.05215,-0.00033633
0.022329,0.044519,0.056978
0.027332,0.0088396,0.12221
0.024857,0.004672,0.026578
0.025505,0.045578,0.053807
0.026927,0.027336,0.1023
0.02433,0.012759,0.031127
0.02006,0.053442,0.024484
0.022827,0.042828,0.059498
0.022463,0.029318,0.024789
0.021949,0.047045,0.0065923
0.021758,0.043576,0.052753
0.025089,0.0079254,0.026215
0.024867,0.056075,0.095964
0.024972,0.031973,0.1091
0.022194,0.0239,0.005146
0.020895,0.053824,0.0075077
0.02565,0.061531,0.075663
0.024609,0.057146,0.054852
0.027129,0.02435,0.10526
0.024318,0.0027542,0.053813
0.022364,0.048923,0.047689
0.027637,0.0018196,0.075788
0.025418,0.057848,0.050437
0.023417,0.0020969,0.051126
0.024797,0.041487,0.081687
0.020604,0.050324,0.013589
0.023145,0.0012533,0.077544
0.027432,0.0034412,0.075562
0.022016,0.039296,-0.0031592
0.021927,0.045273,0.050673
0.022011,0.024026,-0.0031415
0.026505,0.0264,0.098078
0.023929,0.037544,0.061013
0.02164,0.045915,0.010974
0.025316,0.039683,0.080598
0.020195,0.055081,0.029454
0.025597,0.01542,0.021679
0.021792,0.053052,0.0033494
0.020378,0.030615,0.0093943
0.023,0.033173,0.0098713
0.026445,0.02548,0.095507
0.022786,0.039702,0.063127
0.029198,0.0068644,0.12146
0.020171,0.00037516,0.098079
0.022452,0.0025048,0.040728
0.027046,0.023327,0.096565
0.021679,0.066374,0.031347
0.025968,0.036863,0.10944
0.022059,0.028492,0.023553
0.026374,0.049458,0.046786
0.024756,0.060787,0.077332
0.025315,0.049932,0.04392
0.024147,0.02117,0.030729
0.018841,0.030381,-0.0055567
0.024331,0.064181,0.046253
0.020618,0.028721,0.022831
0.024084,0.051386,0.023154
0.023303,0.016993,0.031835
0.027359,0.0018521,0.11785
0.02005,0.048932,0.04909
0.025721,0.058235,0.08911
0.024209,0.021759,0.028365
0.024966,0.046943,0.039902
0.028169,0.009249,0.084306
0.026168,0.039656,0.059975
0.024185,0.054156,0.024921
0.02348,0.052103,0.022365
0.025333,0.044832,0.048865
0.020867,0.023102,0.020166
0.027914,0.059171,0.027239
0.024779,0.010118,0.08735
0.028023,0.02155,0.098031
0.021873,0.026233,0.004031
0.026265,0.042298,0.10578
0.023047,0.048454,0.011732
0.026549,0.04034,0.0793
0.025456,0.035643,0.058073
0.027232,0.0033633,0.026882
0.02568,0.0012342,0.053241
0.023469,0.061318,0.052049
0.021754,0.0010147,0.057587
0.025243,0.041916,0.083462
0.026358,0.028811,0.024009
0.024626,0.02784,0.0016943
0.025193,0.024408,0.030112
0.0241,0.043211,0.053709
0.027209,0.038927,0.079778
0.026227,0.059271,0.053803
0.023153,0.026052,0.0020135
0.025096,0.030578,0.0055721
0.023964,0.02158,0.006339
0.025691,0.039355,0.081922
0.026004,0.060253,0.053131
0.025602,0.0028056,0.048176
0.027105,0.039649,0.083994
0.024916,0.011595,0.0346
0.020042,0.046635,-0.0039907
0.028773,0.016309,0.12093
0.023314,0.02958,0.024544
0.025122,0.056917,0.0069163
0.026198,0.064522,0.068668
0.024033,0.059865,0.033777
0.023516,0.046663,0.010913
0.024191,0.053281,0.0054837
0.02392,0.032804,0.0071031
0.02289,0.050989,0.0083695
0.024606,0.050443,0.020858
0.027563,0.00028133,0.094488
0.025046,0.030366,0.02568
0.024466,0.026641,0.033346
0.027394,0.03351,0.11107
0.024889,0.0469,0.0048517
0.023889,0.031839,0.0051634
0.025698,0.049484,0.021309
0.024982,0.040744,-0.00078016
0.028062,0.035931,0.11084
0.02343,0.057108,0.027316
0.030933,0.026395,0.11545
0.024195,0.010406,0.029475
0.027828,0.026664,0.10984
0.024394,0.031443,0.0083683
0.024785,0.024823,0.027718
0.023378,0.025433,0.027422
0.025887,0.036612,0.061493
0.020897,0.018236,0.010173
0.02508,0.054396,0.022245
0.023586,0.045289,0.045463
0.026587,0.034,0.058125
0.027718,0.00079415,0.077472
0.023825,0.057023,0.024441
0.025037,0.045659,0.044392
0.026205,0.041034,0.05378
0.028195,0.044699,0.07975
0.026398,0.034917,0.060191
0.024982,0.016986,0.023663
0.026076,0.055494,0.044585
0.024954,0.031927,0.0068322
0.024313,0.041554,0.0050643
0.025916,0.027928,0.023772
0.028548,0.024398,0.11794
0.029621,0.022046,0.10544
0.02419,0.042396,0.040242
0.025535,0.0093431,0.031206
0.024946,0.030986,0.026774
0.0053119,0.00046171,0.068798
0.027958,0.021889,0.10254
0.026578,0.063589,0.044751
0.027364,0.0016981,0.09119
0.026759,0.062472,0.077698
0.027797,0.0068229,0.025231
0.02476,0.064326,0.042029
0.025771,0.00225,0.047159
0.027269,0.042503,0.085969
0.027052,0.024535,0.095685
0.024541,0.045493,0.0061657
0.026412,0.043843,0.080193
0.024953,0.046247,0.0053678
0.024801,0.041312,0.00087289
0.025466,0.02357,0.031128
0.025292,0.043105,0.027024
0.024339,0.025813,0.00012863
0.027287,0.063296,0.02381
0.027611,0.040002,0.081189
0.024398,0.063521,0.052852
0.024167,0.055538,0.006123
0.028643,0.065187,0.058823
0.027572,0.06248,0.053602
0.02589,0.0017151,0.038159
0.02716,0.026446,0.026806
0.022911,0.055569,0.022998
0.027264,0.0049336,0.08939
0.024054,0.025689,-0.0038541
0.027821,0.06229,0.027425
0.026512,0.036781,0.055382
0.029943,0.021821,0.11735
0.027267,0.060488,0.049521
0.028661,0.039651,0.1083
0.027699,0.0049207,0.027318
0.025727,0.0018711,0.03092
0.028557,0.059293,0.02887
0.026174,0.058295,0.032258
0.029391,0.020701,0.10219
0.029431,0.053596,0.023229
0.027186,0.00067914,0.047062
0.02626,0.029744,0.026146
0.027046,0.063116,0.075249
0.025761,0.010219,0.034804
0.026405,0.020613,0.0076508
0.025099,0.049326,0.0014978
0.030694,0.035027,0.1114
0.026552,0.025851,0.034415
0.03492,0.0072159,0.11859
0.026364,0.00095038,0.072021
0.022688,0.060437,0.010662
0.024532,0.026321,0.021886
0.030235,0.054364,0.044426
0.026755,0.022204,0.031084
0.025717,0.025599,-0.0029215
0.029916,0.017879,0.11484
0.027649,0.05574,0.087438
0.026308,0.0077777,0.088032
0.029435,0.023718,0.10196
0.027092,0.041015,0.03052
0.027045,0.038754,0.057413
0.025336,0.036433,-0.0052986
0.025571,0.029636,0.025198
0.028438,0.041668,0.10658
0.023893,0.049871,0.0043257
0.031298,0.019753,0.099173
0.02491,0.042934,-0.0042416
0.026617,0.045112,0.0024184
0.030059,0.040848,0.0013858
0.029686,0.042655,0.079546
0.029567,0.033985,0.05568
0.030046,0.045112,0.086748
0.028715,0.039952,0.086424
0.028541,0.058547,0.044848
0.028101,0.00059093,0.10129
0.027041,0.023643,0.023797
0.025605,0.062609,0.036032
0.029396,0.057628,0.026412
0.026965,0.045697,-0.002942
0.030176,0.037482,0.077944
0.024146,0.029455,0.10581
0.025002,0.040665,-0.0034466
0.026837,0.0415,0.035441
0.027042,0.026207,0.028489
0.028231,0.0387,0.08546
0.03243,0.010614,0.11854
0.029344,0.019003,0.11786
0.024827,0.044017,0.0053437
0.026835,0.049441,0.019335
0.027453,0.016337,0.021735
0.028486,0.045859,0.046634
0.030417,0.060072,0.085055
0.028882,0.033763,0.056536
0.026284,0.047633,0.048437
0.028943,0.060494,0.045052
0.027423,0.02427,0.030212
0.027663,0.026576,0.024576
0.034484,0.060541,0.036614
0.030885,0.043857,0.043503
0.027198,0.041651,0.0048538
0.030243,0.0011747,0.097579
0.025453,0.041105,-0.002908
0.029354,0.041194,0.047302
0.027811,0.017068,0.030592
0.027699,0.0048425,0.031017
0.028424,0.027639,0.025582
0.025117,0.053946,0.0047566
0.02713,0.046139,0.00051868
0.031603,0.0048653,0.11977
0.031066,0.0015611,0.10453
0.031178,0.040405,0.087845
0.028635,0.035334,0.058447
0.02917,0.063829,0.054478
0.030621,0.024172,0.10437
0.027409,0.047346,0.084302
0.031991,0.049444,0.098615
0.030051,0.038378,0.029591
0.026858,0.0058217,0.025442
0.029567,0.0097422,0.08532
0.023635,0.062618,0.015095
0.026912,0.015533,0.019412
0.032305,0.048348,0.083676
0.028449,0.0034522,0.034335
0.028642,0.051496,0.085929
0.030801,0.014038,0.11183
0.030363,0.038395,0.09921
0.02989,0.063311,0.07589
0.030205,0.038557,-0.0035169
0.029079,0.0084149,0.084034
0.028654,0.0024911,0.038074
0.035349,0.036303,0.10981
0.029003,0.022228,0.023279
0.029551,0.0032072,0.024404
0.029543,0.043315,0.026594
0.030972,0.044534,0.10315
0.02847,0.00070308,0.070567
0.030744,0.037059,0.098077
0.031718,0.050565,0.017094
0.029303,0.059494,0.012692
0.031391,0.039258,0.10532
0.032005,0.057007,0.086757
0.026581,0.057049,0.02514
0.029618,0.055871,0.09173
0.02932,0.0043327,0.023694
0.033566,0.022899,0.11722
0.031119,0.053314,0.094772
0.029828,0.041324,0.10532
0.028857,0.040454,0.026879
0.029896,0.0217,0.097411
0.028515,0.028631,0.026614
0.026888,0.047267,0.035781
0.030674,0.061527,0.048197
0.031286,0.043352,0.068695
0.027847,0.013507,0.030157
0.031562,0.020654,0.10359
0.029464,0.062619,0.050347
0.031353,0.037072,0.087271
0.031061,0.036987,0.095639
0.030406,0.0025287,0.089244
0.027008,0.044749,0.039602
0.026777,0.041373,-0.0024544
0.026424,0.063475,0.021316
0.029306,0.053759,0.087028
0.032742,0.051928,0.084601
0.030882,0.0015008,0.10825
0.030646,0.046788,0.06674
0.031843,0.0028653,0.08714
0.029546,0.060443,0.025007
0.030138,0.0527,0.021964
0.03409,0.00099256,0.085565
0.028637,0.060685,0.033122
0.031567,0.02957,0.11072
0.032872,0.012719,0.11109
0.028644,0.062305,0.044597
0.029574,0.065216,0.062121
0.032629,0.0012571,0.074842
0.029751,0.055945,0.022428
0.028944,0.052086,0.017681
0.032479,0.019716,0.10086
0.026396,0.040454,0.0052911
0.032123,0.044254,0.079394
0.029238,0.044166,0.087368
0.029004,0.036098,0.05379
0.0315,0.043643,0.088761
0.02874,0.058617,0.025751
0.032219,0.01417,0.11012
0.030626,0.060826,0.021331
0.033128,0.040031,0.10423
0.031501,0.043169,0.08878
0.031464,0.038754,0.077806
0.030319,0.020779,0.010504
0.036287,0.005093,0.11796
0.028658,0.026852,0.028676
0.030489,0.0042434,0.074636
0.032627,0.026008,0.11426
0.030563,0.053621,0.041772
0.033558,0.001593,0.090161
0.031083,0.036727,0.076762
0.033744,0.011578,0.1151
0.03191,0.024975,0.10599
0.032571,0.037048,0.053988
0.029604,0.020066,0.021324
0.028662,0.050568,1.0515e-05
0.030567,0.042351,0.025852
0.03761,0.033154,0.11034
0.033135,0.03398,0.074538
0.031794,0.036342,0.075921
0.032341,0.007366,0.099448
0.028672,0.02989,0.02677
0.030318,0.044971,0.037855
0.029238,0.054542,0.087342
0.028951,0.0034966,0.087105
0.030103,0.0475,0.043545
0.034266,0.0024635,0.095364
0.03192,0.061713,0.040948
0.032678,0.0038268,0.1023
0.03041,0.039805,0.051732
0.034043,0.020846,0.097377
0.028349,0.00047216,0.083685
0.031893,0.044903,0.039538
0.027757,0.048621,0.084865
0.033059,0.0042093,0.1054
0.032183,0.043047,0.10106
0.028666,0.019292,0.028022
0.03313,0.024351,0.1098
0.032031,0.0011315,0.022696
0.02956,0.044339,0.081112
0.035427,0.023334,0.11639
0.032266,0.050328,0.064013
0.032793,0.036656,0.090337
0.034427,0.0096717,0.11761
0.033695,0.054889,0.085809
0.03219,0.0098765,0.085557
0.033327,0.036996,0.089036
0.035596,0.052265,0.085546
0.032637,0.004727,0.098505
0.034183,0.0086912,0.09464
0.039896,0.0011044,0.064672
0.03493,0.0027153,0.086658
0.030282,0.0062183,0.031258
0.033081,0.047574,0.092656
0.032552,0.031646,0.11182
0.029184,0.029297,0.025643
0.035396,0.051496,0.090103
0.032808,0.021595,0.09868
0.033715,0.040071,0.08832
0.033114,0.064422,0.06313
0.027461,0.021431,-0.0013417
0.033097,0.0030138,0.071742
0.032722,0.041729,0.068341
0.031363,0.054278,0.0193
0.030719,0.016297,0.1132
0.02922,0.026953,0.024019
0.030234,0.043277,0.034371
0.031984,0.015228,0.11121
0.03272,0.037118,0.093109
0.033331,0.0093226,0.096823
0.029262,0.014846,0.02859
0.030435,0.057979,0.023963
0.033913,0.063755,0.057336
0.031294,0.038009,0.073064
0.029843,0.0088774,0.030176
0.028231,0.046023,0.032948
0.031491,0.039136,0.070018
0.032441,0.038203,0.091301
0.03735,0.041331,0.10528
0.032299,0.060094,0.042983
0.033224,0.046573,0.098788
0.029727,0.04829,0.038392
0.029725,0.039285,0.048667
0.032453,0.052002,0.093762
0.033886,0.039343,0.075909
0.03257,0.042315,0.078958
0.029622,0.038439,0.005825
0.034252,0.01769,0.11696
0.03159,0.0044267,0.039617
0.030167,0.022264,0.026602
0.035201,0.0014678,0.1137
0.032274,0.03837,0.10151
0.030971,0.0040553,0.024397
0.032504,0.051337,0.060796
0.03284,0.047336,0.088494
0.029916,0.046974,0.068008
0.031429,0.043774,0.069702
0.030686,0.0059776,0.042277
0.031177,0.059328,0.023141
0.032877,0.051371,0.061867
0.027644,0.031092,-0.0059034
0.031237,0.033534,0.024517
0.031696,0.052656,0.089958
0.035347,0.059704,0.081411
0.031647,0.023575,0.015496
0.032609,0.036762,0.09591
0.0319,0.039326,0.052106
0.030466,0.036616,0.026609
0.034754,0.036464,0.058203
0.030291,0.037765,0.0064814
0.031953,0.050464,0.039825
0.031033,0.037856,0.025768
0.031412,0.021255,0.096952
0.030609,0.054541,0.004572
0.030829,0.020714,0.023531
0.031406,0.039337,0.0029499
0.028587,7.3822e-05,0.048815
0.028895,0.034577,-0.0054098
0.033136,0.04118,0.092808
0.031842,0.0028754,0.032166
0.032898,0.038453,0.071122
0.035875,0.024489,0.10938
0.033533,0.048557,0.094688
0.030801,0.048244,0.07999
0.034184,0.051546,0.081079
0.033295,0.034219,0.073488
0.028145,0.05392,0.0031688
0.035797,0.024849,0.11369
0.039598,0.046519,0.032493
0.033672,0.020604,0.00055171
0.034238,0.020007,0.098961
0.033668,0.0038113,0.10277
0.033638,0.0465,0.033093
0.034925,0.044112,0.042414
0.029937,0.049035,0.043223
0.033565,0.045326,0.027266
0.03185,0.010828,0.025492
0.027062,0.028397,-0.0054818
0.031517,0.028489,0.0201
0.033962,0.04096,0.099085
0.033418,0.047347,0.07113
0.031389,0.051172,0.064675
0.034267,0.037567,0.092102
0.033858,0.01021,0.087135
0.03407,0.048702,0.065891
0.034948,0.0022882,0.09123
0.033543,0.0017787,0.071085
0.032494,0.041497,0.072512
0.030843,0.018169,0.024108
0.033558,0.0046778,0.1013
0.030942,0.0051126,0.031626
0.033807,0.050925,0.063855
0.034534,0.038495,0.089588
0.034667,0.034098,0.075178
0.036222,0.023969,0.10071
0.03315,0.04139,0.076197
0.033727,0.011142,0.085636
0.035229,0.040198,0.093264
0.029307,0.041824,0.0013611
0.033776,0.051544,0.061003
0.032196,0.026296,0.022506
0.030598,0.050759,0.017114
0.033584,0.043919,0.067727
0.033612,0.022656,0.10165
0.030602,0.03268,0.02715
0.035101,0.022558,0.09751
0.034176,0.0078189,0.099966
0.034107,0.0032408,0.089147
0.032815,0.052696,0.058348
0.035752,0.048901,0.092998
0.032359,0.003662,0.028613
0.033437,0.00060533,0.043623
0.03194,0.043572,0.046861
0.032789,0.056834,0.025948
0.032785,0.050942,0.069445
0.030606,0.05995,0.029558
0.031943,0.041673,0.032038
0.033942,0.041547,0.024228
0.036612,0.0049775,0.097287
0.03547,0.02092,0.10017
0.03233,0.023463,0.10397
0.032859,0.051509,0.058226
0.035249,0.042206,0.090171
0.034368,0.0033011,0.073133
0.032795,0.0023337,0.10857
0.035241,0.047299,0.069952
0.035163,0.037417,0.072946
0.032329,0.034464,0.0036696
0.035547,0.057574,0.083565
0.034554,0.02311,0.095932
0.03294,0.006476,0.042835
0.035551,0.02343,0.098262
0.032877,0.058894,0.016581
0.034163,0.062198,0.076265
0.035796,0.041783,0.10457
0.033074,0.034036,-0.0035722
0.03428,0.0024126,0.028139
0.032331,0.052194,0.067362
0.032678,0.039165,0.050654
0.032637,0.0024016,0.033241
0.034028,-2.7584e-05,0.043281
0.032435,0.0037986,0.043104
0.030416,0.030618,0.027167
0.03127,0.039545,0.002835
0.035493,0.046372,0.093604
0.034351,0.051234,0.052924
0.032917,0.049104,0.017068
0.036157,0.0088659,0.096481
0.034546,0.04075,0.052339
0.031764,0.05296,0.06144
0.030166,0.035732,0.057534
0.03601,0.014868,0.11448
0.035312,0.014144,0.1111
0.035741,0.058269,0.041127
0.037446,0.054138,0.079767
0.034431,0.057634,0.027531
0.03502,0.05663,0.01235
0.032827,0.038443,-0.00063755
0.033773,0.0011588,0.035118
0.034993,0.010185,0.095231
0.033836,0.0017643,0.036554
0.033125,0.05527,0.062671
0.035073,0.051993,0.04135
0.034329,0.00095465,0.075289
0.035448,0.00094386,0.070088
0.039843,0.034654,0.073241
0.033801,0.022793,0.019522
0.033274,0.062426,0.050659
0.033648,0.0037015,0.034595
0.0318,0.035366,0.0064546
0.032395,0.0068704,0.041262
0.035425,0.044375,0.096965
0.032488,0.0011238,0.048569
0.034177,0.052194,0.051254
0.032722,0.045071,0.014345
0.032313,0.047315,0.015141
0.033865,0.047311,0.078645
0.035692,0.010841,0.082777
0.03343,0.057128,0.019345
0.035856,0.04863,0.066423
0.033424,0.0029433,0.044295
0.036175,0.009633,0.093913
0.034625,0.055832,0.044469
0.032507,0.020823,0.020836
0.037422,0.044676,0.040596
0.036051,0.026342,0.094583
0.033825,0.034341,0.0057335
0.034928,0.029917,0.11081
0.034813,0.050386,0.057487
0.036694,0.00078695,0.10555
0.032917,0.018392,0.019586
0.032963,0.044384,0.011953
0.036155,0.0070801,0.090819
0.034514,0.0028407,0.034431
0.033252,0.048502,0.015953
0.034471,0.050214,0.05571
0.036594,0.028514,0.10859
0.035157,0.047517,0.08091
0.037587,0.0010028,0.083189
0.033402,0.05284,0.05228
0.032774,0.037444,0.0057186
0.034583,0.04631,0.077003
0.033333,0.026536,-0.0038622
0.037516,0.048947,0.073905
0.031396,0.0498,-0.00038638
0.03304,0.0571,0.044595
0.036293,0.002206,0.043081
0.03666,0.012892,0.11117
0.035958,0.058852,0.061445
0.037701,0.0015851,0.072149
0.035706,0.036419,0.026891
0.034135,0.041253,0.032445
0.034246,0.034513,0.057104
0.035486,0.0024853,0.11621
0.033841,0.049395,0.01703
0.038283,0.0045282,0.071289
0.035735,0.005337,0.041306
0.038527,0.0097569,0.079359
0.033707,0.029218,0.017981
0.033321,0.032336,0.018707
0.036547,0.026465,0.098564
0.035514,0.044749,0.035671
0.031169,0.026642,0.018441
0.034163,0.0017007,0.038481
0.03582,0.045264,0.07743
0.035686,0.034158,0.073211
0.037008,0.026301,0.10159
0.035899,0.0070513,0.089648
0.029587,0.020616,-0.0020106
0.03411,0.043506,0.012913
0.03653,0.011433,0.082735
0.036608,0.001911,0.10051
0.039628,0.0044127,0.082772
0.035023,0.052627,0.0046175
0.034884,0.015007,0.021336
0.036967,0.0082126,0.093384
0.035329,0.0029263,0.040272
0.03389,0.0021444,0.045185
0.039737,0.0011591,0.071678
0.038021,0.025604,0.10418
0.034096,0.020383,0.017444
0.033294,0.037323,0.001726
0.038374,0.027113,0.091727
0.037273,0.026409,0.093696
0.036436,0.02783,0.096583
0.037219,0.0019062,0.068389
0.0345,0.052918,0.070943
0.032587,0.01565,0.023626
0.038026,0.04947,0.095216
0.037162,0.0043432,0.095066
0.034135,0.017543,0.018396
0.034135,0.045221,0.015481
0.03525,0.01124,0.086286
0.038378,0.007902,0.084999
0.034433,0.025572,0.018818
0.038961,0.052697,0.080636
0.036039,0.0013026,0.043133
0.035382,0.039233,0.054007
0.034427,0.050378,0.017936
0.031808,0.044792,-0.0014785
0.033646,0.061397,0.048787
0.035121,0.055078,0.047952
0.036209,0.042358,0.033272
0.03681,0.042347,0.075627
0.033828,0.013354,0.022694
0.040799,0.012566,0.11199
0.03688,0.0032625,0.089565
0.036927,0.019234,0.11734
0.033795,0.032042,0.0044956
0.035333,0.056124,0.045568
0.035504,0.051337,0.055783
0.035596,0.053737,0.059351
0.032678,0.02385,0.014551
0.037705,0.034883,0.074467
0.036653,0.045711,0.042437
0.035282,0.029506,-0.0019186
0.032667,0.021818,-0.0026897
0.038055,0.053132,0.089617
